row_id,order_id,order_date,ship_date,"Ship Mode",cust_id,cust_name,segment,country_region,city,state_province,post_code,region,product_id,category,sub_category,sales,qty,discount,profit
7974,US-2026-124821,2026-06-25,2026-06-29,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,871.40,4.00,0.00,148.14
7975,US-2026-133648,2026-06-25,2026-07-02,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Springfield,Oregon,97477,West,OFF-AR-10002257,"Office Supplies",Art,5.34,2.00,0.20,0.73
7976,US-2026-133648,2026-06-25,2026-07-02,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Springfield,Oregon,97477,West,OFF-FA-10004395,"Office Supplies",Fasteners,11.30,3.00,0.20,-2.12
7977,US-2026-133648,2026-06-25,2026-07-02,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Springfield,Oregon,97477,West,OFF-LA-10003923,"Office Supplies",Labels,71.04,6.00,0.20,26.64
7978,US-2026-134796,2026-06-25,2026-07-01,"Standard Class",FM-14380,"Fred McMath",Consumer,"United States",Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,148.48,2.00,0.20,16.70
7979,US-2026-148810,2026-06-26,2026-07-01,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Miami,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,273.55,3.00,0.20,-13.68
7980,US-2026-157091,2026-06-26,2026-07-01,"Standard Class",DB-13405,"Denny Blanton",Consumer,"United States","La Porte",Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,526.45,5.00,0.00,31.59
7981,US-2026-133256,2026-06-26,2026-06-27,"First Class",TH-21550,"Tracy Hopkins","Home Office","United States",Detroit,Michigan,48227,Central,OFF-AR-10003158,"Office Supplies",Art,15.92,4.00,0.00,5.41
7982,US-2026-107132,2026-06-26,2026-06-30,"Standard Class",SC-20260,"Scott Cohen",Corporate,"United States","New York City","New York",10009,East,OFF-BI-10001071,"Office Supplies",Binders,102.37,2.00,0.20,37.11
7983,US-2026-148810,2026-06-26,2026-07-01,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Miami,Florida,33180,South,OFF-LA-10004689,"Office Supplies",Labels,13.87,6.00,0.20,4.68
7984,US-2026-133256,2026-06-26,2026-06-27,"First Class",TH-21550,"Tracy Hopkins","Home Office","United States",Detroit,Michigan,48227,Central,OFF-PA-10001622,"Office Supplies",Paper,4.54,1.00,0.00,2.04
7985,US-2026-107132,2026-06-26,2026-06-30,"Standard Class",SC-20260,"Scott Cohen",Corporate,"United States","New York City","New York",10009,East,OFF-PA-10003790,"Office Supplies",Paper,68.52,3.00,0.00,31.52
7986,US-2026-107132,2026-06-26,2026-06-30,"Standard Class",SC-20260,"Scott Cohen",Corporate,"United States","New York City","New York",10009,East,OFF-ST-10001490,"Office Supplies",Storage,713.88,4.00,0.00,214.16
7987,US-2026-115364,2026-06-26,2026-07-02,"Standard Class",OT-18730,"Olvera Toch",Consumer,"United States","San Diego",California,92105,West,OFF-ST-10002486,"Office Supplies",Storage,83.76,12.00,0.00,1.68
7988,US-2026-100636,2026-06-26,2026-06-30,"Standard Class",DO-13435,"Denny Ordway",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10004123,"Office Supplies",Storage,272.94,3.00,0.00,0.00
7989,US-2026-107132,2026-06-26,2026-06-30,"Standard Class",SC-20260,"Scott Cohen",Corporate,"United States","New York City","New York",10009,East,OFF-SU-10002503,"Office Supplies",Supplies,28.40,5.00,0.00,8.24
7990,US-2026-138310,2026-06-26,2026-06-30,"Standard Class",NP-18700,"Nora Preis",Consumer,"United States",Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,431.93,9.00,0.20,64.79
7991,US-2026-161410,2026-06-26,2026-07-03,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,545.92,14.00,0.40,72.79
7992,US-2026-163531,2026-06-26,2026-06-30,"Standard Class",SC-20725,"Steven Cartwright",Consumer,"United States","New York City","New York",10024,East,TEC-PH-10001425,Technology,Phones,239.97,3.00,0.00,67.19
7993,US-2026-161410,2026-06-26,2026-07-03,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,358.20,3.00,0.40,41.79
7994,US-2026-133256,2026-06-26,2026-06-27,"First Class",TH-21550,"Tracy Hopkins","Home Office","United States",Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,543.92,8.00,0.00,135.98
7995,US-2026-123638,2026-06-27,2026-07-04,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States",Watertown,"New York",13601,East,FUR-CH-10002647,Furniture,Chairs,191.65,3.00,0.10,31.94
7996,US-2026-116988,2026-06-27,2026-06-29,"Second Class",PW-19030,"Pauline Webber",Corporate,"United States",Seattle,Washington,98105,West,FUR-FU-10001290,Furniture,Furnishings,126.30,3.00,0.00,40.42
7997,US-2026-151190,2026-06-27,2026-07-01,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States",Omaha,Nebraska,68104,Central,OFF-PA-10000575,"Office Supplies",Paper,20.07,3.00,0.00,9.23
7998,US-2026-116988,2026-06-27,2026-06-29,"Second Class",PW-19030,"Pauline Webber",Corporate,"United States",Seattle,Washington,98105,West,OFF-PA-10003848,"Office Supplies",Paper,19.44,3.00,0.00,9.33
7999,US-2026-116988,2026-06-27,2026-06-29,"Second Class",PW-19030,"Pauline Webber",Corporate,"United States",Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,1287.45,5.00,0.00,244.62
8000,US-2026-137449,2026-06-29,2026-06-30,"First Class",ME-17725,"Max Engle",Consumer,"United States",Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,410.00,3.00,0.32,-96.47
8001,US-2026-143574,2026-06-29,2026-07-02,"First Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,638.82,9.00,0.00,185.26
8002,US-2026-143574,2026-06-29,2026-07-02,"First Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Milford,Connecticut,6460,East,FUR-FU-10003976,Furniture,Furnishings,25.16,2.00,0.00,8.55
8003,US-2026-137449,2026-06-29,2026-06-30,"First Class",ME-17725,"Max Engle",Consumer,"United States",Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,307.31,3.00,0.30,-39.51
8004,US-2026-137449,2026-06-29,2026-06-30,"First Class",ME-17725,"Max Engle",Consumer,"United States",Dallas,Texas,75220,Central,OFF-AP-10000240,"Office Supplies",Appliances,21.39,2.00,0.80,-54.55
8005,US-2026-147039,2026-06-29,2026-07-04,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-AP-10000576,"Office Supplies",Appliances,362.94,3.00,0.00,90.74
8006,US-2026-138149,2026-06-29,2026-06-30,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90049,West,OFF-AR-10000255,"Office Supplies",Art,11.68,2.00,0.00,3.04
8007,US-2026-137085,2026-06-29,2026-07-06,"Standard Class",CT-11995,"Carol Triggs",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10000632,"Office Supplies",Binders,312.55,9.00,0.20,101.58
8008,US-2026-138149,2026-06-29,2026-06-30,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10003091,"Office Supplies",Binders,895.92,5.00,0.20,302.37
8009,US-2026-147039,2026-06-29,2026-07-04,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10004654,"Office Supplies",Binders,11.54,2.00,0.00,5.77
8010,US-2026-126081,2026-06-29,2026-07-04,"Standard Class",FC-14335,"Fred Chung",Corporate,"United States",Mesquite,Texas,75150,Central,OFF-PA-10003953,"Office Supplies",Paper,5.18,1.00,0.20,1.81
8011,US-2026-100650,2026-06-29,2026-07-03,"Second Class",DK-13225,"Dean Katz",Corporate,"United States",Anaheim,California,92804,West,OFF-ST-10001780,"Office Supplies",Storage,1295.78,2.00,0.00,310.99
8012,US-2026-138149,2026-06-29,2026-06-30,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90049,West,OFF-ST-10002974,"Office Supplies",Storage,130.71,3.00,0.00,39.21
8013,US-2026-143574,2026-06-29,2026-07-02,"First Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Milford,Connecticut,6460,East,OFF-SU-10002537,"Office Supplies",Supplies,30.69,3.00,0.00,7.98
8014,US-2026-138149,2026-06-29,2026-06-30,"First Class",WB-21850,"William Brown",Consumer,"United States","Los Angeles",California,90049,West,TEC-AC-10001284,Technology,Accessories,62.31,3.00,0.00,22.43
8015,US-2026-109393,2026-06-30,2026-07-02,"Second Class",JC-15775,"John Castell",Consumer,"United States","Los Angeles",California,90032,West,FUR-BO-10003966,Furniture,Bookcases,436.00,3.00,0.15,5.13
8016,US-2026-163006,2026-06-30,2026-07-04,"Second Class",GH-14410,"Gary Hansen","Home Office","United States",Chicago,Illinois,60653,Central,FUR-CH-10000229,Furniture,Chairs,569.06,3.00,0.30,-178.85
8017,US-2026-125745,2026-06-30,2026-07-04,"Standard Class",DV-13045,"Darrin Van Huff",Corporate,"United States",Memphis,Tennessee,38109,South,FUR-FU-10001591,Furniture,Furnishings,19.52,2.00,0.20,5.37
8018,US-2026-131695,2026-06-30,2026-07-06,"Standard Class",RA-19285,"Ralph Arnett",Consumer,"United States","New York City","New York",10024,East,FUR-FU-10002045,Furniture,Furnishings,22.23,1.00,0.00,9.78
8019,US-2026-163006,2026-06-30,2026-07-04,"Second Class",GH-14410,"Gary Hansen","Home Office","United States",Chicago,Illinois,60653,Central,FUR-FU-10003799,Furniture,Furnishings,14.22,2.00,0.60,-10.31
8020,US-2026-102890,2026-06-30,2026-06-30,"Same Day",SG-20470,"Sheri Gordon",Consumer,"United States","New York City","New York",10011,East,FUR-TA-10000577,Furniture,Tables,1044.63,5.00,0.40,-295.98
8021,US-2026-102946,2026-06-30,2026-07-05,"Standard Class",VP-21730,"Victor Preis","Home Office","United States","Las Vegas",Nevada,89115,West,OFF-BI-10004492,"Office Supplies",Binders,75.79,3.00,0.20,25.58
8022,US-2026-113201,2026-06-30,2026-07-05,"Standard Class",TT-21220,"Thomas Thornton",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10000675,"Office Supplies",Paper,204.95,5.00,0.00,100.43
8023,US-2026-131695,2026-06-30,2026-07-06,"Standard Class",RA-19285,"Ralph Arnett",Consumer,"United States","New York City","New York",10024,East,OFF-ST-10001476,"Office Supplies",Storage,248.57,7.00,0.00,67.11
8024,US-2026-164112,2026-06-30,2026-07-04,"Standard Class",ND-18460,"Neil Ducich",Corporate,"United States","Mount Vernon","New York",10550,East,OFF-ST-10002615,"Office Supplies",Storage,1085.42,7.00,0.00,282.21
8025,US-2026-163006,2026-06-30,2026-07-04,"Second Class",GH-14410,"Gary Hansen","Home Office","United States",Chicago,Illinois,60653,Central,TEC-PH-10002584,Technology,Phones,1001.58,2.00,0.20,125.20
8026,US-2026-148362,2026-07-01,2026-07-08,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Indianapolis,Indiana,46203,Central,OFF-BI-10003656,"Office Supplies",Binders,169.99,1.00,0.00,78.20
8027,US-2026-148362,2026-07-01,2026-07-08,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Indianapolis,Indiana,46203,Central,OFF-PA-10003441,"Office Supplies",Paper,25.92,4.00,0.00,12.44
8028,US-2026-148362,2026-07-01,2026-07-08,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Indianapolis,Indiana,46203,Central,OFF-ST-10001128,"Office Supplies",Storage,443.92,4.00,0.00,13.32
8029,US-2026-107958,2026-07-02,2026-07-05,"First Class",AH-10120,"Adrian Hane","Home Office","United States",Houston,Texas,77036,Central,OFF-BI-10001787,"Office Supplies",Binders,5.23,4.00,0.80,-8.11
8030,US-2026-107958,2026-07-02,2026-07-05,"First Class",AH-10120,"Adrian Hane","Home Office","United States",Houston,Texas,77036,Central,OFF-PA-10000357,"Office Supplies",Paper,163.96,5.00,0.20,59.44
8031,US-2026-169124,2026-07-03,2026-07-10,"Standard Class",MB-17305,"Maria Bertelson",Consumer,"United States","Citrus Heights",California,95610,West,FUR-FU-10001215,Furniture,Furnishings,129.39,3.00,0.00,54.34
8032,US-2026-126179,2026-07-03,2026-07-07,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,23.99,1.00,0.00,5.52
8033,US-2026-140053,2026-07-03,2026-07-10,"Standard Class",CA-12265,"Christina Anderson",Consumer,"United States",Farmington,"New Mexico",87401,West,FUR-FU-10003708,Furniture,Furnishings,545.85,9.00,0.00,114.63
8034,US-2026-106747,2026-07-03,2026-07-04,"First Class",TS-21505,"Tony Sayre",Consumer,"United States",Concord,"New Hampshire",3301,East,FUR-FU-10004188,Furniture,Furnishings,102.30,1.00,0.00,26.60
8035,US-2026-111024,2026-07-03,2026-07-06,"Second Class",SZ-20035,"Sam Zeldin","Home Office","United States",Lancaster,Ohio,43130,East,FUR-TA-10002041,Furniture,Tables,215.15,2.00,0.40,-103.99
8036,US-2026-124828,2026-07-03,2026-07-04,"First Class",YS-21880,"Yana Sorensen",Corporate,"United States",Burlington,"North Carolina",27217,South,OFF-AR-10003514,"Office Supplies",Art,9.55,3.00,0.20,1.55
8037,US-2026-111024,2026-07-03,2026-07-06,"Second Class",SZ-20035,"Sam Zeldin","Home Office","United States",Lancaster,Ohio,43130,East,OFF-PA-10000174,"Office Supplies",Paper,32.90,4.00,0.20,11.10
8038,US-2026-121503,2026-07-03,2026-07-06,"Second Class",FH-14275,"Frank Hawley",Corporate,"United States",Houston,Texas,77041,Central,OFF-PA-10001878,"Office Supplies",Paper,273.90,7.00,0.20,92.44
8039,US-2026-129777,2026-07-03,2026-07-09,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Quincy,Massachusetts,2169,East,OFF-PA-10001970,"Office Supplies",Paper,24.56,2.00,0.00,11.54
8040,US-2026-111024,2026-07-03,2026-07-06,"Second Class",SZ-20035,"Sam Zeldin","Home Office","United States",Lancaster,Ohio,43130,East,OFF-PA-10002246,"Office Supplies",Paper,30.96,6.00,0.20,11.22
8041,US-2026-139437,2026-07-03,2026-07-08,"Standard Class",RD-19585,"Rob Dowd",Consumer,"United States","Los Angeles",California,90004,West,OFF-ST-10002485,"Office Supplies",Storage,87.92,4.00,0.00,0.88
8042,US-2026-168109,2026-07-03,2026-07-03,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,1687.80,4.00,0.00,742.63
8043,US-2026-166233,2026-07-03,2026-07-09,"Standard Class",MO-17950,"Michael Oakman",Consumer,"United States",Jacksonville,"North Carolina",28540,South,TEC-AC-10002167,Technology,Accessories,24.00,2.00,0.20,-2.70
8044,US-2026-129777,2026-07-03,2026-07-09,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,258.90,10.00,0.00,93.20
8045,US-2026-168109,2026-07-03,2026-07-03,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-AC-10003628,Technology,Accessories,59.98,2.00,0.00,26.39
8046,US-2026-168109,2026-07-03,2026-07-03,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,2395.20,6.00,0.20,209.58
8047,US-2026-121503,2026-07-03,2026-07-06,"Second Class",FH-14275,"Frank Hawley",Corporate,"United States",Houston,Texas,77041,Central,TEC-MA-10003674,Technology,Machines,597.13,3.00,0.40,49.76
8048,US-2026-168109,2026-07-03,2026-07-03,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-PH-10000702,Technology,Phones,7.99,1.00,0.20,2.70
8049,US-2026-126179,2026-07-03,2026-07-07,"Standard Class",CS-12460,"Chuck Sachs",Consumer,"United States",Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,287.97,3.00,0.00,77.75
8050,US-2026-111647,2026-07-03,2026-07-07,"Standard Class",RD-19585,"Rob Dowd",Consumer,"United States",Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,167.97,4.00,0.20,62.99
8051,US-2026-100223,2026-07-05,2026-07-10,"Standard Class",LS-16945,"Linda Southworth",Corporate,"United States",Dallas,Texas,75220,Central,FUR-FU-10003601,Furniture,Furnishings,332.03,9.00,0.60,-348.63
8052,US-2026-100223,2026-07-05,2026-07-10,"Standard Class",LS-16945,"Linda Southworth",Corporate,"United States",Dallas,Texas,75220,Central,OFF-BI-10003429,"Office Supplies",Binders,11.39,9.00,0.80,-17.66
8053,US-2026-100223,2026-07-05,2026-07-10,"Standard Class",LS-16945,"Linda Southworth",Corporate,"United States",Dallas,Texas,75220,Central,OFF-BI-10004492,"Office Supplies",Binders,6.32,1.00,0.80,-10.42
8054,US-2026-100223,2026-07-05,2026-07-10,"Standard Class",LS-16945,"Linda Southworth",Corporate,"United States",Dallas,Texas,75220,Central,OFF-PA-10000232,"Office Supplies",Paper,15.55,3.00,0.20,5.64
8055,US-2026-100223,2026-07-05,2026-07-10,"Standard Class",LS-16945,"Linda Southworth",Corporate,"United States",Dallas,Texas,75220,Central,OFF-PA-10002195,"Office Supplies",Paper,31.10,6.00,0.20,11.28
8056,US-2026-104388,2026-07-05,2026-07-07,"First Class",DK-12835,"Damala Kotsonis",Corporate,"United States",Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,79.96,4.00,0.00,22.39
8057,US-2026-152492,2026-07-06,2026-07-06,"Same Day",AH-10585,"Angele Hood",Consumer,"United States",Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,239.24,1.00,0.20,23.92
8058,US-2026-101784,2026-07-06,2026-07-11,"Standard Class",PO-18850,"Patrick O'Brill",Consumer,"United States","Los Angeles",California,90008,West,FUR-CH-10001146,Furniture,Chairs,122.14,3.00,0.20,-13.74
8059,US-2026-124303,2026-07-06,2026-07-13,"Standard Class",FH-14365,"Fred Hopkins",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,"Office Supplies",Binders,2.95,2.00,0.70,-2.26
8060,US-2026-124303,2026-07-06,2026-07-13,"Standard Class",FH-14365,"Fred Hopkins",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,"Office Supplies",Paper,16.06,3.00,0.20,5.82
8061,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,87.21,3.00,0.50,-45.35
8062,US-2026-105053,2026-07-07,2026-07-09,"Second Class",CS-12355,"Christine Sundaresam",Consumer,"United States","Long Beach","New York",11561,East,OFF-BI-10001634,"Office Supplies",Binders,17.47,3.00,0.20,6.33
8063,US-2026-106824,2026-07-07,2026-07-11,"Standard Class",AT-10735,"Annie Thurman",Consumer,"United States","Los Angeles",California,90049,West,OFF-FA-10001135,"Office Supplies",Fasteners,5.94,3.00,0.00,0.12
8064,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10004100,"Office Supplies",Paper,15.55,3.00,0.20,5.44
8065,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,OFF-ST-10004835,"Office Supplies",Storage,13.39,3.00,0.20,1.00
8066,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10002018,Technology,Accessories,16.78,3.00,0.20,4.82
8067,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,527.92,2.00,0.20,85.79
8068,US-2026-155152,2026-07-07,2026-07-09,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Warwick,"Rhode Island",2886,East,TEC-AC-10004353,Technology,Accessories,252.00,4.00,0.00,93.24
8069,US-2026-169551,2026-07-07,2026-07-09,"First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,Technology,Phones,683.99,2.00,0.40,-114.00
